target_resolved,target_symbol,address_class,write_count,write_pcs,write_classes,widths,bitmasks,indexed_write_count,unresolved_indexed_write_count,routine_labels,dispatcher_contexts,candidate_roles,highest_confidence,hardware_reachability_status,diagnostic_only_status,preserved_driver_relevance,keep_drop_replace_candidate,review_priority,notes
$3FE4,L3FE4,asic_hardware_region_3fxx:1,1,AC2E,store:1,16:1,,0,0,LAC25,,spark_stock_handoff_sink_or_state:1,medium,hardware_or_preserved_driver_candidate,not_proven_write_side_only,spark_stock_handoff_relevant,keep_or_preserve_until_proven_otherwise,high,spark stock monitor/destination candidate; hardware/preserved-driver candidate; no drop decision from write-side evidence alone
$3FE6,L3FE6,asic_hardware_region_3fxx:1,1,ABBA,store:1,16:1,,0,0,LABA2,,spark_stock_handoff_sink_or_state:1,medium,hardware_or_preserved_driver_candidate,not_proven_write_side_only,spark_stock_handoff_relevant,keep_or_preserve_until_proven_otherwise,high,spark stock handoff hardware/state; hardware/preserved-driver candidate; no drop decision from write-side evidence alone
$3FE8,L3FE8,asic_hardware_region_3fxx:1,1,ABAA,store:1,16:1,,0,0,LABA2,,spark_stock_handoff_sink_or_state:1,medium,hardware_or_preserved_driver_candidate,not_proven_write_side_only,spark_stock_handoff_relevant,keep_or_preserve_until_proven_otherwise,high,spark stock handoff hardware/state; hardware/preserved-driver candidate; no drop decision from write-side evidence alone
$3FEA,L3FEA,asic_hardware_region_3fxx:2,2,74DF;FAE5,store:2,16:2,,0,0,L74D3;LFACA,,hardware_or_asic_state:2,medium,hardware_or_preserved_driver_candidate,not_proven_write_side_only,unknown_pending_read_edges,keep_or_preserve_until_proven_otherwise,high,hardware/preserved-driver candidate; no drop decision from write-side evidence alone
$3FF2,L3FF2,asic_hardware_region_3fxx:1,1,8571,store:1,16:1,,0,0,L856C,,hardware_or_asic_state:1,medium,hardware_or_preserved_driver_candidate,not_proven_write_side_only,unknown_pending_read_edges,keep_or_preserve_until_proven_otherwise,high,hardware/preserved-driver candidate; no drop decision from write-side evidence alone
$3FF6,L3FF6,asic_hardware_region_3fxx:2,2,ABC8;FB03,store:2,16:2,,0,0,LABA2;LFACA,,spark_stock_handoff_sink_or_state:2,medium,hardware_or_preserved_driver_candidate,not_proven_write_side_only,spark_stock_handoff_relevant,keep_or_preserve_until_proven_otherwise,high,spark stock handoff rolling anchor; hardware/preserved-driver candidate; no drop decision from write-side evidence alone
$3FFC,L3FFC,asic_hardware_region_3fxx:13,13,713A;714A;71BD;71F7;857F;8587;CC75;F3FD;F63F;F7AA;F81B;FA43;FB69,store:13,16:13,,0,0,L713A;L7182;L71EC;L856C;LCC72;LF3FD;LF632;LF793;LF807;LFA28;LFB4A,,iac_output_sink_or_state:13,medium,hardware_or_preserved_driver_candidate,not_proven_write_side_only,iac_stock_or_custom_driver_relevant,keep_or_preserve_until_proven_otherwise,high,IAC/output-port candidate; hardware/preserved-driver candidate; no drop decision from write-side evidence alone
$48FB,L48FB,absolute_memory_or_table:1,1,9B3B,store:1,16:1,,1,0,L9B3B,,ram_state_or_intermediate:1,medium,not_established_write_side_only,not_proven_write_side_only,unknown_pending_read_edges,unknown_pending_read_consumer_edges,medium,write-side dossier only; next pass must add reads/consumers
$5B03,L5B03,absolute_memory_or_table:1,1,E59A,store:1,8:1,,1,0,LE58C,,ram_state_or_intermediate:1,medium,not_established_write_side_only,not_proven_write_side_only,unknown_pending_read_edges,unknown_pending_read_consumer_edges,medium,write-side dossier only; next pass must add reads/consumers
$5B04,L5B04,absolute_memory_or_table:1,1,E59F,store:1,16:1,,1,0,LE59F,,ram_state_or_intermediate:1,medium,not_established_write_side_only,not_proven_write_side_only,unknown_pending_read_edges,unknown_pending_read_consumer_edges,medium,write-side dossier only; next pass must add reads/consumers
$6763,L6763,absolute_memory_or_table:1,1,BE45,read_modify_write:1,8:1,,1,0,LBE33,,ram_state_or_intermediate:1,medium,not_established_write_side_only,not_proven_write_side_only,unknown_pending_read_edges,unknown_pending_read_consumer_edges,medium,write-side dossier only; next pass must add reads/consumers
$6774,L6774,absolute_memory_or_table:1,1,BE47,read_modify_write:1,8:1,,1,0,LBE33,,ram_state_or_intermediate:1,medium,not_established_write_side_only,not_proven_write_side_only,unknown_pending_read_edges,unknown_pending_read_consumer_edges,medium,write-side dossier only; next pass must add reads/consumers
$6785,L6785,absolute_memory_or_table:1,1,BE49,read_modify_write:1,8:1,,1,0,LBE33,,ram_state_or_intermediate:1,medium,not_established_write_side_only,not_proven_write_side_only,unknown_pending_read_edges,unknown_pending_read_consumer_edges,medium,write-side dossier only; next pass must add reads/consumers
$6796,L6796,absolute_memory_or_table:1,1,BE4B,read_modify_write:1,8:1,,1,0,LBE33,,ram_state_or_intermediate:1,medium,not_established_write_side_only,not_proven_write_side_only,unknown_pending_read_edges,unknown_pending_read_consumer_edges,medium,write-side dossier only; next pass must add reads/consumers
$67A7,L67A7,absolute_memory_or_table:1,1,BE4D,read_modify_write:1,8:1,,1,0,LBE33,,ram_state_or_intermediate:1,medium,not_established_write_side_only,not_proven_write_side_only,unknown_pending_read_edges,unknown_pending_read_consumer_edges,medium,write-side dossier only; next pass must add reads/consumers
$67C9,L67C9,absolute_memory_or_table:1,1,BE55,read_modify_write:1,8:1,,1,0,LBE33,,ram_state_or_intermediate:1,medium,not_established_write_side_only,not_proven_write_side_only,unknown_pending_read_edges,unknown_pending_read_consumer_edges,medium,write-side dossier only; next pass must add reads/consumers
$67DA,L67DA,absolute_memory_or_table:1,1,BE57,read_modify_write:1,8:1,,1,0,LBE33,,ram_state_or_intermediate:1,medium,not_established_write_side_only,not_proven_write_side_only,unknown_pending_read_edges,unknown_pending_read_consumer_edges,medium,write-side dossier only; next pass must add reads/consumers
$67EB,L67EB,absolute_memory_or_table:1,1,BE59,read_modify_write:1,8:1,,1,0,LBE33,,ram_state_or_intermediate:1,medium,not_established_write_side_only,not_proven_write_side_only,unknown_pending_read_edges,unknown_pending_read_consumer_edges,medium,write-side dossier only; next pass must add reads/consumers
$68A9,L68A9,absolute_memory_or_table:1,1,B63E,store:1,16:1,,1,0,LB629,,ram_state_or_intermediate:1,medium,not_established_write_side_only,not_proven_write_side_only,unknown_pending_read_edges,unknown_pending_read_consumer_edges,medium,write-side dossier only; next pass must add reads/consumers
$68AA,L68AA,absolute_memory_or_table:1,1,B65E,store:1,8:1,,1,0,LB629,,ram_state_or_intermediate:1,medium,not_established_write_side_only,not_proven_write_side_only,unknown_pending_read_edges,unknown_pending_read_consumer_edges,medium,write-side dossier only; next pass must add reads/consumers
$68AB,L68AB,absolute_memory_or_table:1,1,B637,store:1,8:1,,1,0,LB629,,ram_state_or_intermediate:1,medium,not_established_write_side_only,not_proven_write_side_only,unknown_pending_read_edges,unknown_pending_read_consumer_edges,medium,write-side dossier only; next pass must add reads/consumers
$68AC,L68AC,absolute_memory_or_table:3,3,B62E;B647;B65A,store:3,8:2|16:1,,3,0,LB629,,ram_state_or_intermediate:3,medium,not_established_write_side_only,not_proven_write_side_only,unknown_pending_read_edges,unknown_pending_read_consumer_edges,medium,write-side dossier only; next pass must add reads/consumers
$68AD,L68AD,absolute_memory_or_table:1,1,B62B,store:1,8:1,,1,0,LB629,,ram_state_or_intermediate:1,medium,not_established_write_side_only,not_proven_write_side_only,unknown_pending_read_edges,unknown_pending_read_consumer_edges,medium,write-side dossier only; next pass must add reads/consumers
$6A1B,L6A1B,absolute_memory_or_table:2,2,BC3F;BC63,read_modify_write:2,8:2,,2,0,LBC3A,,ram_state_or_intermediate:2,medium,not_established_write_side_only,not_proven_write_side_only,unknown_pending_read_edges,unknown_pending_read_consumer_edges,medium,write-side dossier only; next pass must add reads/consumers
$6A2D,L6A2D,absolute_memory_or_table:1,1,BC49,read_modify_write:1,8:1,,1,0,LBC3A,,ram_state_or_intermediate:1,medium,not_established_write_side_only,not_proven_write_side_only,unknown_pending_read_edges,unknown_pending_read_consumer_edges,medium,write-side dossier only; next pass must add reads/consumers
$6A31,L6A31,absolute_memory_or_table:1,1,BC71,read_modify_write:1,8:1,,1,0,LBC3A,,ram_state_or_intermediate:1,medium,not_established_write_side_only,not_proven_write_side_only,unknown_pending_read_edges,unknown_pending_read_consumer_edges,medium,write-side dossier only; next pass must add reads/consumers
$6A3E,L6A3E,absolute_memory_or_table:1,1,BC4B,read_modify_write:1,8:1,,1,0,LBC3A,,ram_state_or_intermediate:1,medium,not_established_write_side_only,not_proven_write_side_only,unknown_pending_read_edges,unknown_pending_read_consumer_edges,medium,write-side dossier only; next pass must add reads/consumers
$6A42,L6A42,absolute_memory_or_table:1,1,BC73,read_modify_write:1,8:1,,1,0,LBC3A,,ram_state_or_intermediate:1,medium,not_established_write_side_only,not_proven_write_side_only,unknown_pending_read_edges,unknown_pending_read_consumer_edges,medium,write-side dossier only; next pass must add reads/consumers
$6A4F,L6A4F,absolute_memory_or_table:1,1,BC4D,read_modify_write:1,8:1,,1,0,LBC3A,,ram_state_or_intermediate:1,medium,not_established_write_side_only,not_proven_write_side_only,unknown_pending_read_edges,unknown_pending_read_consumer_edges,medium,write-side dossier only; next pass must add reads/consumers
$6A53,L6A53,absolute_memory_or_table:1,1,BC75,read_modify_write:1,8:1,,1,0,LBC3A,,ram_state_or_intermediate:1,medium,not_established_write_side_only,not_proven_write_side_only,unknown_pending_read_edges,unknown_pending_read_consumer_edges,medium,write-side dossier only; next pass must add reads/consumers
$6A60,L6A60,absolute_memory_or_table:1,1,BC4F,read_modify_write:1,8:1,,1,0,LBC3A,,ram_state_or_intermediate:1,medium,not_established_write_side_only,not_proven_write_side_only,unknown_pending_read_edges,unknown_pending_read_consumer_edges,medium,write-side dossier only; next pass must add reads/consumers
$6A64,L6A64,absolute_memory_or_table:1,1,BC6B,read_modify_write:1,8:1,,1,0,LBC3A,,ram_state_or_intermediate:1,medium,not_established_write_side_only,not_proven_write_side_only,unknown_pending_read_edges,unknown_pending_read_consumer_edges,medium,write-side dossier only; next pass must add reads/consumers
$6A71,L6A71,absolute_memory_or_table:1,1,BC51,read_modify_write:1,8:1,,1,0,LBC3A,,ram_state_or_intermediate:1,medium,not_established_write_side_only,not_proven_write_side_only,unknown_pending_read_edges,unknown_pending_read_consumer_edges,medium,write-side dossier only; next pass must add reads/consumers
$6A75,L6A75,absolute_memory_or_table:1,1,BC6D,read_modify_write:1,8:1,,1,0,LBC3A,,ram_state_or_intermediate:1,medium,not_established_write_side_only,not_proven_write_side_only,unknown_pending_read_edges,unknown_pending_read_consumer_edges,medium,write-side dossier only; next pass must add reads/consumers
$6A82,L6A82,absolute_memory_or_table:1,1,BC53,read_modify_write:1,8:1,,1,0,LBC3A,,ram_state_or_intermediate:1,medium,not_established_write_side_only,not_proven_write_side_only,unknown_pending_read_edges,unknown_pending_read_consumer_edges,medium,write-side dossier only; next pass must add reads/consumers
$6A86,L6A86,absolute_memory_or_table:1,1,BC6F,read_modify_write:1,8:1,,1,0,LBC3A,,ram_state_or_intermediate:1,medium,not_established_write_side_only,not_proven_write_side_only,unknown_pending_read_edges,unknown_pending_read_consumer_edges,medium,write-side dossier only; next pass must add reads/consumers
$6A93,L6A93,absolute_memory_or_table:1,1,BC55,read_modify_write:1,8:1,,1,0,LBC3A,,ram_state_or_intermediate:1,medium,not_established_write_side_only,not_proven_write_side_only,unknown_pending_read_edges,unknown_pending_read_consumer_edges,medium,write-side dossier only; next pass must add reads/consumers
$6AA4,L6AA4,absolute_memory_or_table:1,1,BC57,read_modify_write:1,8:1,,1,0,LBC3A,,ram_state_or_intermediate:1,medium,not_established_write_side_only,not_proven_write_side_only,unknown_pending_read_edges,unknown_pending_read_consumer_edges,medium,write-side dossier only; next pass must add reads/consumers
$6AC6,L6AC6,absolute_memory_or_table:1,1,BC59,read_modify_write:1,8:1,,1,0,LBC3A,,ram_state_or_intermediate:1,medium,not_established_write_side_only,not_proven_write_side_only,unknown_pending_read_edges,unknown_pending_read_consumer_edges,medium,write-side dossier only; next pass must add reads/consumers
$6AD7,L6AD7,absolute_memory_or_table:1,1,BC5B,read_modify_write:1,8:1,,1,0,LBC3A,,ram_state_or_intermediate:1,medium,not_established_write_side_only,not_proven_write_side_only,unknown_pending_read_edges,unknown_pending_read_consumer_edges,medium,write-side dossier only; next pass must add reads/consumers
$6AE8,L6AE8,absolute_memory_or_table:1,1,BC5D,read_modify_write:1,8:1,,1,0,LBC3A,,ram_state_or_intermediate:1,medium,not_established_write_side_only,not_proven_write_side_only,unknown_pending_read_edges,unknown_pending_read_consumer_edges,medium,write-side dossier only; next pass must add reads/consumers
$6AE9,L6AE9,absolute_memory_or_table:1,1,BC41,read_modify_write:1,8:1,,1,0,LBC3A,,ram_state_or_intermediate:1,medium,not_established_write_side_only,not_proven_write_side_only,unknown_pending_read_edges,unknown_pending_read_consumer_edges,medium,write-side dossier only; next pass must add reads/consumers
$6AF9,L6AF9,absolute_memory_or_table:2,2,BC3B;BC5F,read_modify_write:2,8:2,,2,0,LBC3A,,ram_state_or_intermediate:2,medium,not_established_write_side_only,not_proven_write_side_only,unknown_pending_read_edges,unknown_pending_read_consumer_edges,medium,write-side dossier only; next pass must add reads/consumers
$6AFA,L6AFA,absolute_memory_or_table:1,1,BC43,read_modify_write:1,8:1,,1,0,LBC3A,,ram_state_or_intermediate:1,medium,not_established_write_side_only,not_proven_write_side_only,unknown_pending_read_edges,unknown_pending_read_consumer_edges,medium,write-side dossier only; next pass must add reads/consumers
$6B0A,L6B0A,absolute_memory_or_table:2,2,BC3D;BC61,read_modify_write:2,8:2,,2,0,LBC3A,,ram_state_or_intermediate:2,medium,not_established_write_side_only,not_proven_write_side_only,unknown_pending_read_edges,unknown_pending_read_consumer_edges,medium,write-side dossier only; next pass must add reads/consumers
$6B0B,L6B0B,absolute_memory_or_table:1,1,BC45,read_modify_write:1,8:1,,1,0,LBC3A,,ram_state_or_intermediate:1,medium,not_established_write_side_only,not_proven_write_side_only,unknown_pending_read_edges,unknown_pending_read_consumer_edges,medium,write-side dossier only; next pass must add reads/consumers
$6E32,L6E32,absolute_memory_or_table:1,1,C33B,bit_mutation:1,bit:1,#$08,1,0,LC2D5,,mode_flag_or_safety_gate:1,medium,not_established_write_side_only,not_proven_write_side_only,unknown_pending_read_edges,unknown_review_safety_or_mode,medium,mode/safety bit candidate; require read/consumer edge proof
$6E45,L6E45,absolute_memory_or_table:1,1,C2E4,read_modify_write:1,8:1,,1,0,LC2D5,,ram_state_or_intermediate:1,medium,not_established_write_side_only,not_proven_write_side_only,unknown_pending_read_edges,unknown_pending_read_consumer_edges,medium,write-side dossier only; next pass must add reads/consumers
$6E56,L6E56,absolute_memory_or_table:1,1,C2E6,read_modify_write:1,8:1,,1,0,LC2D5,,ram_state_or_intermediate:1,medium,not_established_write_side_only,not_proven_write_side_only,unknown_pending_read_edges,unknown_pending_read_consumer_edges,medium,write-side dossier only; next pass must add reads/consumers
$6E67,L6E67,absolute_memory_or_table:1,1,C2DA,read_modify_write:1,8:1,,1,0,LC2D5,,ram_state_or_intermediate:1,medium,not_established_write_side_only,not_proven_write_side_only,unknown_pending_read_edges,unknown_pending_read_consumer_edges,medium,write-side dossier only; next pass must add reads/consumers
$6E78,L6E78,absolute_memory_or_table:1,1,C2DC,read_modify_write:1,8:1,,1,0,LC2D5,,ram_state_or_intermediate:1,medium,not_established_write_side_only,not_proven_write_side_only,unknown_pending_read_edges,unknown_pending_read_consumer_edges,medium,write-side dossier only; next pass must add reads/consumers
$6E89,L6E89,absolute_memory_or_table:1,1,C2DE,read_modify_write:1,8:1,,1,0,LC2D5,,ram_state_or_intermediate:1,medium,not_established_write_side_only,not_proven_write_side_only,unknown_pending_read_edges,unknown_pending_read_consumer_edges,medium,write-side dossier only; next pass must add reads/consumers
